Date,Team,Acquired,Relinquished,Notes
2017-12-10,Kings,Justin Jackson (Aaron),,activated from IL
2017-12-10,Kings,Skal Labissiere,,activated from IL
2017-12-10,Mavericks,,Nerlens Noel,placed on IL recovering form surgery on thumb
2017-12-10,Pacers,,Darren Collison,sore left knee (DTD)
2017-12-10,Pelicans,,Jameer Nelson,left ankle injury (DTD)
2017-12-10,Pelicans,Rajon Rondo,,returned to lineup
2017-12-11,Bulls,,Lauri Markkanen,back spasms / sore lower back (DTD)
2017-12-11,Bulls,Kahlil Felder / Kay Felder,,activated from IL
2017-12-11,Celtics,,Kyrie Irving,placed on IL with bruised quadriceps
2017-12-11,Celtics,Jabari Bird,,activated from IL
2017-12-11,Clippers,,Danilo Gallinari,placed on IL with bruised left gluteus muscle
2017-12-11,Clippers,Milos Teodosic,,activated from IL
2017-12-11,Grizzlies,Chandler Parsons,,returned to lineup
2017-12-11,Hornets,,Nicolas Batum,placed on IL with sore left elbow
2017-12-11,Hornets,Frank Kaminsky,,activated from IL
2017-12-11,Hornets,Jeremy Lamb,,activated from IL
2017-12-11,Jazz,,Raulzinho Neto / Raul Neto,concussion (DTD)
2017-12-11,Pelicans,,Anthony Davis,strained adductor in left groin/pelvis (DTD)
2017-12-11,Pelicans,,Dante Cunningham,right knee injury (DTD)
2017-12-11,Pelicans,,Jameer Nelson,placed on IL with left ankle injury
2017-12-11,Pelicans,,Tony Allen,placed on IL with fractured fibula in left leg
2017-12-11,Thunder,,Andre Roberson,placed on IL with sprained left ankle
2017-12-11,Thunder,Paul George,,activated from IL
2017-12-11,Warriors,,Draymond Green,placed on IL with sore right shoulder
2017-12-11,Warriors,,Zaur Pachulia / Zaza Pachulia,placed on IL with sore left shoulder
Date,Team,Acquired,Relinquished,Notes
2017-12-11,Warriors,Patrick McCaw,,activated from IL
2017-12-11,Grizzlies,Ivan Rabb,,activated from IL
2017-12-11,Pelicans,Charles Cooke,,activated from IL
2017-12-11,Pelicans,Jalen Jones,,activated from IL
2017-12-12,76ers,,Jacob Pullen,placed on IL
2017-12-12,76ers,Joel Embiid,,activated from IL
2017-12-12,76ers,T.J. McConnell,,activated from IL
2017-12-12,Cavaliers,,Dwyane Wade,sore left knee (DTD)
2017-12-12,Cavaliers,Kevin Love,,returned to lineup
2017-12-12,Cavaliers,London Perrantes,,activated from IL
2017-12-12,Cavaliers,Tristan Thompson,,activated from IL
2017-12-12,Kings,,JaKarr Sampson,placed on IL
2017-12-12,Kings,George Hill,,activated from IL
2017-12-12,Kings,Willie Cauley-Stein,,activated from IL
2017-12-12,Nets,Joe Harris,,returned to lineup
2017-12-12,Nuggets,Monte Morris,,activated from IL
2017-12-12,Spurs,,Darrun Hilliard,placed on IL
2017-12-12,Spurs,,Derrick White,placed on IL
2017-12-12,Spurs,,Matt Costello,placed on IL
2017-12-12,Spurs,(William) Tony Parker,,activated from IL
2017-12-12,Spurs,Danny Green,,returned to lineup
2017-12-12,Spurs,Emanuel Ginobili / Manu Ginobili,,activated from IL
2017-12-12,Spurs,Kawhi Leonard,,activated from IL
2017-12-12,Spurs,Pau Gasol,,activated from IL
2017-12-12,Wizards,,Ian Mahinmi,sore right knee (DTD)
Date,Team,Acquired,Relinquished,Notes
2017-12-12,Wizards,Jason Smith,,returned to lineup
2017-12-13,Blazers,,Meyers Leonard,illness (DTD)
2017-12-13,Blazers,Maurice Harkless / Moe Harkless,,activated from IL
2017-12-13,Bulls,,Lauri Markkanen,back spasms (DTD)
2017-12-13,Celtics,,Al Horford,placed on IL for rest
2017-12-13,Celtics,Kyrie Irving,,activated from IL
2017-12-13,Grizzlies,,Tyreke Evans,sore right hip (DTD)
2017-12-13,Heat,,Tyler Johnson,migraine headache (DTD)
2017-12-13,Hornets,,Julyan Stone,placed on IL
2017-12-13,Hornets,Nicolas Batum,,activated from IL
2017-12-13,Jazz,,Raulzinho Neto / Raul Neto,placed on IL with concussion
2017-12-13,Jazz,Nate Wolters,,activated from IL
2017-12-13,Jazz,Rodney Hood,,returned to lineup
2017-12-13,Magic,,Aaron Gordon,placed on IL with concussion
2017-12-13,Magic,,Arron Afflalo,back spasms (DTD)
2017-12-13,Nuggets,,Monte Morris,placed on IL
2017-12-13,Nuggets,,Will Barton,placed on IL with bruised lower back
2017-12-13,Nuggets,Nikola Jokic,,activated from IL
2017-12-13,Pacers,Darren Collison,,returned to lineup
2017-12-13,Pelicans,Anthony Davis,,returned to lineup
2017-12-13,Pelicans,Dante Cunningham,,returned to lineup
2017-12-13,Pelicans,Jameer Nelson,,activated from IL
2017-12-13,Rockets,,Demetrius Jackson,placed on IL
2017-12-13,Rockets,Zhou Qi / Qi Zhou,,activated from IL
2017-12-13,Suns,,Tyson Chandler,placed on IL for personal reasons
Date,Team,Acquired,Relinquished,Notes
2017-12-13,Wizards,,Markieff Morris,sore right hip (DTD)
2017-12-13,Wizards,John Wall (Hildred),,activated from IL
2017-12-13,Magic,Jamel Artis,,activated from IL
2017-12-13,Magic,Khem Birch,,activated from IL
2017-12-14,Blazers,Meyers Leonard,,returned to lineup
2017-12-14,Bucks,,Mirza Teletovic,pulmonary embolism (out indefinitely)
2017-12-14,Cavaliers,,Tristan Thompson,strained left calf (DTD)
2017-12-14,Cavaliers,Dwyane Wade,,returned to lineup
2017-12-14,Hawks,John Collins (Martin),,activated from IL
2017-12-14,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
2017-12-14,Kings,Malachi Richardson,,activated from IL
2017-12-14,Warriors,,Nick Young,concussion (DTD)
2017-12-15,76ers,,Furkan Korkmaz,placed on IL
2017-12-15,76ers,Robert Covington,,activated from IL
2017-12-15,Blazers,,Caleb Swanigan,placed on IL
2017-12-15,Blazers,Jusuf Nurkic,,activated from IL
2017-12-15,Bucks,,Joel Bolomboy,placed on IL
2017-12-15,Bulls,,Lauri Markkanen,placed on IL with back spasms
2017-12-15,Cavaliers,,John Holland,left shoulder subluxation (out) indefinitely
2017-12-15,Celtics,,Jabari Bird,placed on IL
2017-12-15,Celtics,,Kadeem Allen,placed on IL
2017-12-15,Celtics,Al Horford,,activated from IL
2017-12-15,Clippers,,Austin Rivers,placed on IL with concussion
2017-12-15,Clippers,,Milos Teodosic,placed on IL for rest
2017-12-15,Clippers,Brice Johnson,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2017-12-15,Grizzlies,,Tyreke Evans,placed on IL with sore right hip
2017-12-15,Heat,,Justise Winslow,strained left knee (DTD)
2017-12-15,Heat,Tyler Johnson,,returned to lineup
2017-12-15,Hornets,,Mangok Mathiang,placed on IL
2017-12-15,Jazz,Joe Johnson,,activated from IL
2017-12-15,Magic,,Arron Afflalo,placed on IL with back spasms
2017-12-15,Magic,,Khem Birch,placed on IL
2017-12-15,Magic,Aaron Gordon,,activated from IL
2017-12-15,Nets,,Allen Crabbe,sore left ankle / knee (DTD)
2017-12-15,Nets,,DeMarre Carroll,rest (DTD)
2017-12-15,Nuggets,,Juancho Hernangomez / Juan Hernangomez,placed on IL
2017-12-15,Nuggets,Will Barton,,activated from IL
2017-12-15,Pistons,,Avery Bradley,strained adductor in right groin (DTD)
2017-12-15,Raptors,,C.J. Miles,sore left shoulder (DTD)
2017-12-15,Raptors,Delon Wright,,activated from IL
2017-12-15,Rockets,,Luc Richard Mbah a Moute / Luc Mbah a Moute,placed on IL with dislocated right shoulder
2017-12-15,Thunder,,Kyle Singler,placed on IL
2017-12-15,Thunder,Andre Roberson,,activated from IL
2017-12-15,Wizards,Ian Mahinmi,,returned to lineup
2017-12-15,Wizards,Markieff Morris,,returned to lineup
2017-12-15,Hornets,Julyan Stone,,activated from IL
2017-12-15,Nuggets,Torrey Craig,,activated from IL
2017-12-15,Hornets,,Julyan Stone,hamstring injury (DTD)
2017-12-15,Nets,Isaiah Whitehead,,activated from IL
2017-12-16,Cavaliers,Tristan Thompson,,returned to lineup
Date,Team,Acquired,Relinquished,Notes
2017-12-16,Clippers,Milos Teodosic,,activated from IL
2017-12-16,Grizzlies,,Chandler Parsons,rest (DTD)
2017-12-16,Grizzlies,,Ivan Rabb,placed on IL
2017-12-16,Grizzlies,Kobi Simmons,,activated from IL
2017-12-16,Jazz,,Derrick Favors,eye laceration (DTD)
2017-12-16,Jazz,,Rudy Gobert,sprained left knee (DTD)
2017-12-16,Knicks,,Kristaps Porzingis,placed on IL with sore left knee
2017-12-16,Knicks,Joakim Noah,,activated from IL
2017-12-16,Magic,,Aaron Gordon,strained right calf (DTD)
2017-12-16,Rockets,,Clint Capela,bruised left heel (DTD)
2017-12-16,Spurs,,(William) Tony Parker,placed on IL for rest
2017-12-16,Spurs,,Danny Green,tightness in left groin (DTD)
2017-12-16,Spurs,,Kawhi Leonard,placed on IL for rest
2017-12-16,Spurs,Darrun Hilliard,,activated from IL
2017-12-16,Suns,Tyson Chandler,,activated from IL
2017-12-16,Thunder,,Steven Adams,placed on IL with concussion
2017-12-16,Thunder,Kyle Singler,,activated from IL
2017-12-16,Jazz,Tony Bradley,,activated from IL
2017-12-16,Spurs,Derrick White,,activated from IL
2017-12-17,76ers,,Joel Embiid,back injury (DTD)
2017-12-17,76ers,,Trevor Booker,sprained left ankle (DTD)
2017-12-17,Cavaliers,,Dwyane Wade,placed on IL for rest
2017-12-17,Cavaliers,,London Perrantes,placed on IL
2017-12-17,Heat,,James Johnson,right ankle injury (DTD)
2017-12-17,Kings,,De'Aaron Fox,bruised right quadriceps (DTD)
Date,Team,Acquired,Relinquished,Notes
2017-12-17,Kings,,De'Aaron Fox,placed on IL with bruised right quadriceps
2017-12-17,Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL
2017-12-17,Magic,,Aaron Gordon,placed on IL with strained right calf (DTD)
2017-12-17,Magic,Jonathan Isaac,,activated from IL
2017-12-17,Nets,Allen Crabbe,,returned to lineup
2017-12-17,Nets,DeMarre Carroll,,returned to lineup
2017-12-17,Pacers,,Ike Anigbogu,placed on IL
2017-12-17,Pacers,,T.J. Leaf,placed on IL
2017-12-17,Pacers,Alex Poythress,,activated from IL
2017-12-17,Raptors,,Serge Ibaka,placed on IL with sore left knee (DTD)
2017-12-17,Raptors,C.J. Miles,,returned to lineup
2017-12-17,Warriors,,Shaun Livingston,sore right knee (DTD)
2017-12-17,Warriors,Nick Young,,returned to lineup
2017-12-17,Wizards,,Otto Porter Jr.,hip injury / bruised right thigh (DTD)
2017-12-17,76ers,,Furkan Korkmaz,left foot injury (out indefinitely)
2017-12-18,76ers,,Joel Embiid,placed on IL for rest
2017-12-18,76ers,,Trevor Booker,placed on IL with sprained left ankle
2017-12-18,76ers,Jacob Pullen,,activated from IL
2017-12-18,Bulls,Lauri Markkanen,,activated from IL
2017-12-18,Clippers,,Louis Williams / Lou Williams,sprained left / right foot (DTD)
2017-12-18,Clippers,,Wesley Johnson / Wes Johnson,sore left foot (DTD)
2017-12-18,Clippers,Austin Rivers,,activated from IL
2017-12-18,Heat,,Goran Dragic,sore left elbow (DTD)
2017-12-18,Heat,,James Johnson,bursitis in right ankle (DTD)
2017-12-18,Heat,Derrick Walton Jr.,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2017-12-18,Hornets,,Treveon Graham,placed on IL with back spasms
2017-12-18,Hornets,Julyan Stone,,returned to lineup
2017-12-18,Hornets,Mangok Mathiang,,activated from IL
2017-12-18,Jazz,,Derrick Favors,concussion (DTD)
2017-12-18,Lakers,,Ivica Zubac,placed on IL
2017-12-18,Lakers,Thomas Bryant,,activated from IL
2017-12-18,Mavericks,Dennis Smith Jr.,,activated from IL
2017-12-18,Nuggets,,Emmanuel Mudiay,placed on IL with right ankle injury
2017-12-18,Nuggets,Juancho Hernangomez / Juan Hernangomez,,activated from IL
2017-12-18,Rockets,Clint Capela,,returned to lineup
2017-12-18,Spurs,,Darrun Hilliard,placed on IL
2017-12-18,Spurs,,Derrick White,placed on IL
2017-12-18,Spurs,(William) Tony Parker,,activated from IL
2017-12-18,Spurs,Kawhi Leonard,,activated from IL
2017-12-18,Warriors,,Shaun Livingston,placed on IL with sore right knee
2017-12-18,Warriors,Damian Jones,,activated from IL
2017-12-19,76ers,Trevor Booker,,activated from IL
2017-12-19,Bucks,,D.J. Wilson,placed on IL
2017-12-19,Bucks,Jason Terry,,activated from IL
2017-12-19,Bucks,Matthew Dellavedova,,activated from IL
2017-12-19,Bucks,Tony Snell,,returned to lineup
2017-12-19,Cavaliers,Dwyane Wade,,activated from IL
2017-12-19,Kings,,George Hill,placed on IL with illness
2017-12-19,Kings,De'Aaron Fox,,activated from IL
2017-12-19,Lakers,,Brook Lopez,sprained right ankle (DTD)
Date,Team,Acquired,Relinquished,Notes
2017-12-19,Pelicans,,Jalen Jones,placed on IL
2017-12-19,Wizards,,Otto Porter Jr.,placed on IL with bruised right thigh
2017-12-20,Clippers,,Brice Johnson,placed on IL
2017-12-20,Clippers,Louis Williams / Lou Williams,,returned to lineup
2017-12-20,Grizzlies,,Chandler Parsons,placed on IL for rest
2017-12-20,Grizzlies,Ivan Rabb,,activated from IL
2017-12-20,Hawks,,Tyler Dorsey,placed on IL
2017-12-20,Heat,,Hassan Whiteside,placed on IL with bone bruise in left knee
2017-12-20,Heat,Matt Williams,,activated from IL
2017-12-20,Jazz,,Donovan Mitchell,bruised right big toe (DTD)
2017-12-20,Jazz,,Rudy Gobert,placed on IL with sprained left knee
2017-12-20,Jazz,Derrick Favors,,activated from IL
2017-12-20,Kings,,De'Aaron Fox,placed on IL with bruised right quadriceps
2017-12-20,Kings,George Hill,,activated from IL
2017-12-20,Lakers,,Brook Lopez,placed on IL with sprained right ankle
2017-12-20,Lakers,Alex Caruso,,activated from IL
2017-12-20,Magic,Arron Afflalo,,activated from IL
2017-12-20,Mavericks,,Johnathan Motley,placed on IL
2017-12-20,Mavericks,Dennis Smith Jr.,,returned to lineup
2017-12-20,Nets,,Isaiah Whitehead,placed on IL
2017-12-20,Nets,,Milton Doyle,placed on IL
2017-12-20,Nuggets,,Gary Harris,placed on IL with right elbow injury
2017-12-20,Raptors,,C.J. Miles,placed on IL with dental procedure
2017-12-20,Raptors,,Lorenzo Brown,placed on IL
2017-12-20,Raptors,Malcolm Miller,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2017-12-20,Raptors,Serge Ibaka,,activated from IL
2017-12-20,Rockets,,Clint Capela,bruised left heel (DTD)
2017-12-20,Rockets,Demetrius Jackson,,activated from IL
2017-12-20,Spurs,,(William) Tony Parker,rest (DTD)
2017-12-20,Spurs,,Kawhi Leonard,placed on IL for rest
2017-12-20,Spurs,Danny Green,,returned to lineup
2017-12-20,Spurs,Kyle Anderson,,activated from IL
2017-12-20,Thunder,,Kyle Singler,placed on IL
2017-12-20,Thunder,Steven Adams,,activated from IL
2017-12-20,Warriors,,Andre Iguodala,placed on IL with flu
2017-12-20,Wizards,Markieff Morris,,activated from IL
2017-12-21,76ers,,J.J. Redick,placed on IL with tightness in right hamstring
2017-12-21,Blazers,,Damian Lillard,strained right hamstring (DTD)
2017-12-21,Cavaliers,,J.R. Smith,sore left knee (DTD)
2017-12-21,Celtics,,Jaylen Brown,sore left Achilles (DTD)
2017-12-21,Celtics,,Shane Larkin,placed on IL with sore left knee
2017-12-21,Grizzlies,,Marc Gasol,placed on IL with tightness in right groin
2017-12-21,Grizzlies,,Vincent Hunter / Vince Hunter,placed on IL
2017-12-21,Grizzlies,Brandan Wright,,activated from IL
2017-12-21,Grizzlies,Chandler Parsons,,activated from IL
2017-12-21,Jazz,,Nate Wolters,sore lower back (DTD)
2017-12-21,Knicks,,Joakim Noah,placed on IL
2017-12-21,Knicks,Kristaps Porzingis,,activated from IL
2017-12-21,Raptors,,Alfonzo McKinnie,placed on IL
2017-12-21,Rockets,,Chris Paul,strained left adductor (DTD)
Date,Team,Acquired,Relinquished,Notes
2017-12-21,Spurs,,Danny Green,tightness in left groin (DTD)
2017-12-21,Spurs,,Emanuel Ginobili / Manu Ginobili,rest (DTD)
2017-12-21,Spurs,(William) Tony Parker,,returned to lineup
2017-12-21,Spurs,Kawhi Leonard,,activated from IL
2017-12-21,Celtics,Kadeem Allen,,activated from IL
2017-12-21,Jazz,,Erik McCree,placed on IL
2017-12-22,Blazers,Caleb Swanigan,,activated from IL
2017-12-22,Clippers,,Milos Teodosic,rest (DTD)
2017-12-22,Hawks,,Dennis Schröder,left ankle injury (DTD)
2017-12-22,Hornets,,Julyan Stone,placed on IL
2017-12-22,Hornets,,Mangok Mathiang,placed on IL
2017-12-22,Knicks,,Damyean Dotson,placed on IL
2017-12-22,Knicks,Joakim Noah,,activated from IL
2017-12-22,Magic,,Jonathan Isaac,sore right ankle (DTD)
2017-12-22,Nuggets,,Monte Morris,placed on IL
2017-12-22,Nuggets,Gary Harris,,activated from IL
2017-12-22,Rockets,Briante Weber,,activated from IL
2017-12-22,Warriors,Andre Iguodala,,activated from IL
2017-12-22,Warriors,Draymond Green,,activated from IL
2017-12-22,Warriors,Shaun Livingston,,activated from IL
2017-12-22,Wizards,Otto Porter Jr.,,activated from IL
2017-12-22,Jazz,Nate Wolters,,returned to lineup
2017-12-22,Warriors,,Damian Jones,placed on IL with strained right hamstring
2017-12-23,76ers,Joel Embiid,,activated from IL
2017-12-23,Blazers,,Noah Vonleh,placed on IL with dislocated finger on right hand
Date,Team,Acquired,Relinquished,Notes
2017-12-23,Bucks,,Giannis Antetokounmpo,placed on IL with sore right knee
2017-12-23,Bucks,D.J. Wilson,,activated from IL
2017-12-23,Celtics,Jaylen Brown,,returned to lineup
2017-12-23,Celtics,Shane Larkin,,activated from IL
2017-12-23,Clippers,Milos Teodosic,,returned to lineup
2017-12-23,Grizzlies,,JaMychal Green,placed on IL with sore right knee
2017-12-23,Grizzlies,Ivan Rabb,,activated from IL
2017-12-23,Hawks,Dennis Schröder,,returned to lineup
2017-12-23,Heat,,Dion Waiters,sprained left ankle (DTD)
2017-12-23,Heat,Goran Dragic,,returned to lineup
2017-12-23,Heat,James Johnson,,returned to lineup
2017-12-23,Hornets,Treveon Graham,,activated from IL
2017-12-23,Jazz,Donovan Mitchell,,returned to lineup
2017-12-23,Kings,,Vince Carter,rib injury (DTD)
2017-12-23,Lakers,,Brandon Ingram,placed on IL with tendinitis in left quadriceps
2017-12-23,Magic,,Nikola Vucevic,fractured left hand (out indefinitely)
2017-12-23,Spurs,,Danny Green,placed on IL with tightness in left groin
2017-12-23,Spurs,,Kawhi Leonard,right quadricep injury / rest (DTD)
2017-12-23,Spurs,Emanuel Ginobili / Manu Ginobili,,returned to lineup
2017-12-23,Spurs,Pau Gasol,,activated from IL
2017-12-23,Warriors,,Shaun Livingston,placed on IL with sore right knee
2017-12-23,Pacers,T.J. Leaf,,activated from IL
2017-12-24,Lakers,,Lonzo Ball,sprained left shoulder (DTD)
2017-12-25,76ers,J.J. Redick,,activated from IL
2017-12-25,Cavaliers,J.R. Smith,,returned to lineup
Date,Team,Acquired,Relinquished,Notes
2017-12-25,Celtics,,Kadeem Allen,placed on IL
2017-12-25,Celtics,,Semi Ojeleye,placed on IL with sore back
2017-12-25,Celtics,Jabari Bird,,activated from IL
2017-12-25,Celtics,Marcus Morris,,returned to lineup
2017-12-25,Lakers,,Lonzo Ball,placed on IL with sprained left shoulder
2017-12-25,Lakers,Ivica Zubac,,activated from IL
2017-12-25,Rockets,Chinanu Onuaku,,activated from IL
2017-12-25,Rockets,Clint Capela,,returned to lineup
2017-12-25,Timberwolves,Nemanja Bjelica,,activated from IL
2017-12-25,Warriors,Shaun Livingston,,activated from IL
2017-12-25,Warriors,Zaur Pachulia / Zaza Pachulia,,activated from IL
2017-12-26,Bucks,,Rashad Vaughn,placed on IL
2017-12-26,Bucks,Giannis Antetokounmpo,,activated from IL
2017-12-26,Celtics,,Marcus Morris,left knee injury (DTD)
2017-12-26,Grizzlies,,Chandler Parsons,placed on IL for rest
2017-12-26,Grizzlies,Vincent Hunter / Vince Hunter,,activated from IL
2017-12-26,Heat,,James Johnson,bursitis in right ankle (DTD)
2017-12-26,Heat,Hassan Whiteside,,activated from IL
2017-12-26,Jazz,,Tony Bradley,placed on IL
2017-12-26,Kings,Vince Carter,,returned to lineup
2017-12-26,Magic,,Jamel Artis,placed on IL
2017-12-26,Magic,,Nikola Vucevic,placed on IL with fractured left hand
2017-12-26,Magic,Evan Fournier,,activated from IL
2017-12-26,Magic,Jonathan Isaac,,returned to lineup
2017-12-26,Magic,Khem Birch,,activated from IL
Date,Team,Acquired,Relinquished,Notes
2017-12-26,Nets,Milton Doyle,,activated from IL
2017-12-26,Nuggets,,Juancho Hernangomez / Juan Hernangomez,placed on IL
2017-12-26,Nuggets,Emmanuel Mudiay,,activated from IL
2017-12-26,Pistons,,Avery Bradley,placed on IL with strained adductor in right groin
2017-12-26,Raptors,,Malcolm Miller,placed on IL
2017-12-26,Raptors,C.J. Miles,,activated from IL
2017-12-26,Raptors,Lucas Nogueira,,activated from IL
2017-12-26,Spurs,,Brandon Paul,placed on IL
2017-12-26,Spurs,Danny Green,,activated from IL
2017-12-26,Spurs,Kawhi Leonard,,returned to lineup
